Token	Corpus	Speaker_ID	Genre	Comments	Type	SemanticRelation	Whole.Genitive	Whole.Sentence	Possessor	Possessor.Head	Possessor.Expression.Type	Final.Sibilant	Possessum	Possessum.Head	Possessor.Animacy5	Possessor.Animacy3	Possessor.Animacy2	Possessum.Animacy2	Possessor.Givenness	ProtoSemanticRelation	PersistenceBinary	Possessor.Thematicity	Possessor.Length	Possessum.Length	TTR
ba03.0031.02	Brown	BA03	Press	0	of	PART	the 21st and 28th precincts  of the 29th ward		the 29th ward	ward	CommonN	N	the 21st and 28th precincts	precinct	collective	collective	Inanim	Inanim	n	Y	N	-2.455931956	3	5	77
ba03.0031.03	Brown	BA03	Press	0	of	PART	the 18th precinct  of the 4th ward		the 4th ward	ward	CommonN	N	the 18th precinct	precinct	collective	collective	Inanim	Inanim	n	Y	N	-2.455931956	3	3	77
ba03.0031.04	Brown	BA03	Press	0	of	PART	the 9th precinct  of the 23d ward		the 23d ward	ward	CommonN	N	the 9th precinct	precinct	collective	collective	Inanim	Inanim	n	Y	N	-2.455931956	3	3	77
ba03.0032.02	Brown	BA03	Press	0	of	PART	the 58th precinct  of the 23d ward		the 23d ward	ward	CommonN	N	the 58th precinct	precinct	collective	collective	Inanim	Inanim	n	Y	N	-2.455931956	3	3	73
ba09.0076.02	Brown	BA09	Press	0	of	PART	the roof  of the house		the house	house	CommonN	Y	the roof	roof	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.397940009	2	2	74
ba09.0076.01	Brown	BA09	Press	0	of	PART	the hood  of the car		the car	car	CommonN	N	the hood	hood	inanimate	inanimate	Inanim	Inanim	g	Y	Y	-2.301029996	2	2	74
ba09.0079.01	Brown	BA09	Press	0	s	PART	the car's starter		the car's	car	CommonN	N	starter	starter	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.301029996	2	1	69
ba14.0120.02	Brown	BA14	Press	0	s	PART	the league's teams		the league's	league	CommonN	N	teams	teams	collective	collective	Inanim	Inanim	g	Y	N	-2.15490196	2	1	77.65957447
ba08.0045.02	Brown	BA08	Press	0	s	PART	the state's congressional districts		the state's	state	CommonN	N	congressional districts	district	collective	collective	Inanim	Inanim	g	Y	N	-2.124938737	2	2	72
ba05.0015.02	Brown	BA05	Press	0	of	PART	the Riverside section  of the city		the city	city	CommonN	N	the Riverside section	section	place	inanimate	Inanim	Inanim	g	Y	Y	-2.124938737	2	3	61
ba02.0053.02	Brown	BA02	Press	0	s	PART	Texas' big cities		Texas'	Texas	ProperN	Y	big cities	city	collective	collective	Inanim	Inanim	g	Y	N	-1.920818754	1	2	73
bn13.0090.02	Brown	BN13	Adventure Fiction	0	of	PART	the arms  of her hickory rocker		her hickory rocker	rocker	CommonN	N	the arms	arms	inanimate	inanimate	Inanim	Inanim	g	Y	N	-3.301029996	3	2	82.29166667
bn15.0004.01	Brown	BN15	Adventure Fiction	0	of	PART	the north coast  of Mindanao		Mindanao	Mindanao	ProperN	N	the north coast	coast	place	inanimate	Inanim	Inanim	g	Y	N	-3.301029996	1	3	68
bn07.0040.01	Brown	BN07	Adventure Fiction	0	of	PART	the cord  of the alarm bell		the alarm bell	bell	CommonN	N	the cord	cord	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-3.301029996	3	2	82.08955224
bn07.0185.01	Brown	BN07	Adventure Fiction	0	of	PART	the top drawer  of his desk		his desk	desk	CommonN	N	the top drawer	drawer	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-3.301029996	2	3	78.16091954
bn05.0187.01	Brown	BN05	Adventure Fiction	0	of	PART	the first houses  of Kelseyville		Kelseyville	Kelseyville	ProperN	N	the first houses	houses	place	inanimate	Inanim	Inanim	g	Y	N	-3.301029996	1	3	81
bn06.0076.02	Brown	BN06	Adventure Fiction	0	s	PART	ships' masts and funnels		ships'	ships	CommonN	Y	masts and funnels	mast	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	1	3	79
bn09.0094.01	Brown	BN09	Adventure Fiction	0	of	PART	the muscles and nerves  of his fine-drawn body		his fine-drawn body	body	CommonN	N	the muscles and nerves	muscles and nerves	inanimate	inanimate	Inanim	Inanim	g	Y	Y	-3.301029996	3	4	73
bn02.0006.01	Brown	BN02	Adventure Fiction	0	of	PART	the porch  of the Splendide		the Splendide	Splendide	ProperN	N	the porch	porch	inanimate	inanimate	Inanim	Inanim	g	Y	N	-3.301029996	2	2	67
bn07.0151.02	Brown	BN07	Adventure Fiction	0	of	PART	the central portion  of the state		the state	state	CommonN	N	the central portion	portion	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-3.301029996	2	3	78
bn11.0036.01	Brown	BN11	Adventure Fiction	0	of	PART	the Bates Hole region  of Natrona County		Natrona County	Natrona County	ProperN	N	the Bates Hole region	region	place	inanimate	Inanim	Inanim	g	Y	Y	-3.301029996	2	4	77
bn02.0142.01	Brown	BN02	Adventure Fiction	0	of	PART	the sleeve  of his jacket		his jacket	jacket	CommonN	N	the sleeve	sleeve	inanimate	inanimate	Inanim	Inanim	g	Y	N	-3.301029996	2	2	73
bn15.0019.01	Brown	BN15	Adventure Fiction	0	of	PART	the straps  of the Seton harness		the Seton harness	harness	CommonN	Y	the straps	straps	inanimate	inanimate	Inanim	Inanim	g	Y	Y	-3.301029996	3	2	77
bn12.0130.01	Brown	BN12	Adventure Fiction	0	of	PART	the tines  of the fork		the fork	fork	CommonN	N	the tines	tines	inanimate	inanimate	Inanim	Inanim	g	Y	Y	-3.301029996	2	2	74
bn12.0078.02	Brown	BN12	Adventure Fiction	0	of	PART	the veins  of his neck		his neck	neck	CommonN	N	the veins	veins	inanimate	inanimate	Inanim	Inanim	g	Y	Y	-3.301029996	2	2	82.02247191
bn10.0175.01	Brown	BN10	Adventure Fiction	0	of	PART	The door  of the lockup		the lockup	lockup	CommonN	N	The door	door	inanimate	inanimate	Inanim	Inanim	g	Y	Y	-3	2	2	65
bn01.0006.01	Brown	BN01	Adventure Fiction	0	of	PART	the middle  of the night		the night	night	CommonN	N	the middle	middle	time	inanimate	Inanim	Inanim	g	Y	N	-3	2	2	71
bn14.0114.02	Brown	BN14	Adventure Fiction	0	of	PART	the mouth  of the canyon		the canyon	canyon	CommonN	N	the mouth	mouth	place	inanimate	Inanim	Inanim	g	Y	Y	-3	2	2	77
bn05.0117.01	Brown	BN05	Adventure Fiction	0	of	PART	the sleeve  of her coat		her coat	coat	CommonN	N	the sleeve	sleeve	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-3	2	2	71.57894737
bn10.0010.01	Brown	BN10	Adventure Fiction	0	of	PART	the work board  of his chuck wagon		his chuck wagon	wagon	CommonN	N	the work board	board	inanimate	inanimate	Inanim	Inanim	g	Y	Y	-2.823908741	3	3	72
bn04.0011.01	Brown	BN04	Adventure Fiction	0	of	PART	the center  of the camp		the camp	camp	CommonN	N	the center	center	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.823908741	2	2	77.89473684
bn09.0034.01	Brown	BN09	Adventure Fiction	0	of	PART	the heels  of his handmade boots		his handmade boots	boot	CommonN	Y	the heels	heels	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.823908741	3	2	77
bn02.0108.02	Brown	BN02	Adventure Fiction	0	of	PART	the steps  of the saloon		the saloon	saloon	CommonN	N	the steps	steps	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.823908741	2	2	71
bn10.0105.01	Brown	BN10	Adventure Fiction	0	of	PART	the streets  of Rockfork		Rockfork	Rockfork	ProperN	N	the streets	streets	place	inanimate	Inanim	Inanim	g	Y	Y	-2.823908741	1	2	80.6122449
bn15.0007.02	Brown	BN15	Adventure Fiction	0	of	PART	the east coast  of Leyte		Leyte	Leyte	ProperN	N	the east coast	coast	place	inanimate	Inanim	Inanim	g	Y	N	-2.698970004	1	3	75
bn02.0053.01	Brown	BN02	Adventure Fiction	0	of	PART	the warm flesh  of his neck		his neck	neck	CommonN	N	the warm flesh	flesh	inanimate	inanimate	Inanim	Inanim	g	Y	Y	-2.698970004	2	3	70
bn15.0036.01	Brown	BN15	Adventure Fiction	0	of	PART	the dark green hills  of Leyte		Leyte	Leyte	ProperN	N	the dark green hills	hill	place	inanimate	Inanim	Inanim	g	Y	Y	-2.698970004	1	4	77
bn08.0092.10	Brown	BN08	Adventure Fiction	0	of	PART	the roof  of her mouth		her mouth	mouth	CommonN	N	the roof	roof	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.698970004	2	2	73
bn03.0200.01	Brown	BN03	Adventure Fiction	0	of	PART	The roof  of the command post		the command post	post	CommonN	N	The roof	roof	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.698970004	3	2	76.05633803
bn03.0200.01	Brown	BN03	Adventure Fiction	0	of	PART	The roof  of the command post		the command post	post	CommonN	N	The roof	roof	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.698970004	3	2	76.05633803
bn03.0200.01	Brown	BN03	Adventure Fiction	0	of	PART	The roof  of the command post		the command post	post	CommonN	N	The roof	roof	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.698970004	3	2	76.05633803
bn07.0042.03	Brown	BN07	Adventure Fiction	0	of	PART	the barrel  of his gun		his gun	gun	CommonN	N	the barrel	barrel	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-2.602059991	2	2	79.74683544
bn04.0064.02	Brown	BN04	Adventure Fiction	0	of	PART	the center  of a wide valley		a wide valley	valley	CommonN	N	the center	center	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-2.602059991	3	2	72
bn04.0127.01	Brown	BN04	Adventure Fiction	0	of	PART	the end  of the valley		the valley	valley	CommonN	N	the end	end	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.602059991	2	2	80
bn08.0011.01	Brown	BN08	Adventure Fiction	0	of	PART	the porch  of the Culver house		the Culver house	house	CommonN	Y	the porch	porch	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-2.602059991	3	2	72
bn14.0042.01	Brown	BN14	Adventure Fiction	0	of	PART	the rear  of the place		the place	place	CommonN	Y	the rear	rear	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.602059991	2	2	81
bn10.0118.01	Brown	BN10	Adventure Fiction	0	of	PART	the opposite side  of the street		the street	street	CommonN	N	the opposite side	side	inanimate	inanimate	Inanim	Inanim	g	Y	Y	-2.602059991	2	3	72.44897959
bn14.0019.01	Brown	BN14	Adventure Fiction	0	of	PART	The front windows  of the place		the place	place	CommonN	Y	The front windows	windows	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.602059991	2	3	80
bn04.0078.01	Brown	BN04	Adventure Fiction	0	of	PART	the barrel  of his rifle		his rifle	rifle	CommonN	N	the barrel	barrel	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.522878745	2	2	80
bn05.0119.02	Brown	BN05	Adventure Fiction	0	of	PART	the handle  of the quirt		the quirt	quirt	CommonN	N	the handle	handle	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.455931956	2	2	62
bn12.0104.01	Brown	BN12	Adventure Fiction	0	of	PART	The fingers  of his right hand		his right hand	hand	CommonN	N	The fingers	fingers	inanimate	inanimate	Inanim	Inanim	g	Y	Y	-2.397940009	3	2	86.41975309
bn02.0121.02	Brown	BN02	Adventure Fiction	0	of	PART	the far end  of the valley		the valley	valley	CommonN	N	the far end	end	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.346787486	2	3	70
bn03.0065.01	Brown	BN03	Adventure Fiction	0	of	PART	the rear wall  of the stockade		the stockade	stockade	CommonN	N	the rear wall	wall	inanimate	inanimate	Inanim	Inanim	g	Y	Y	-2.346787486	2	3	79
bn03.0130.01	Brown	BN03	Adventure Fiction	0	of	PART	the east wall  of the stockade		the stockade	stockade	CommonN	N	the east wall	wall	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.346787486	2	3	70
bn03.0085.02	Brown	BN03	Adventure Fiction	0	of	PART	the walls  of the stockade		the stockade	stockade	CommonN	N	the walls	walls	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.346787486	2	2	78.57142857
bn03.0153.01	Brown	BN03	Adventure Fiction	0	of	PART	the looming hoods  of the supply wagons		the supply wagons	wagon	CommonN	Y	the looming hoods	hoods	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.301029996	3	3	69
bn03.0077.01	Brown	BN03	Adventure Fiction	0	of	PART	the muzzle  of the pistol		the pistol	pistol	CommonN	N	the muzzle	muzzle	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.301029996	2	2	71
bn03.0164.01	Brown	BN03	Adventure Fiction	0	of	PART	the muzzle  of one of the rifles that projected from the shoulder pack		one of the rifles that projected from the shoulder pack	rifles	CommonN	N	the muzzle	muzzle	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.301029996	8	2	73
bn08.0069.01	Brown	BN08	Adventure Fiction	0	of	PART	the root  of a tree		a tree	tree	CommonN	N	the root	root	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-2.22184875	2	2	68
bn12.0087.02	Brown	BN12	Adventure Fiction	0	of	PART	the trigger  of his gun		his gun	gun	CommonN	N	the trigger	trigger	inanimate	inanimate	Inanim	Inanim	g	Y	Y	-2.22184875	2	2	74.15730337
id=FROWNK04 <s c="0000645 003" n=00584>	Frown	K04	General Fiction		of	PART	the upper west bank of Manhattan	At last I applied for the commission of ensign -LBR- deck volunteer general -RBR- and became a ninety-day wonder after training for that period of time aboard the U.S.S. /<hi Prairie State /< , moored in the Hudson on the upper west bank of Manhattan .	Manhattan	Manhattan	ProperN	N	the upper west bank	bank	place	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	1	4	71
id=FROWNK03 <s c="0000559 122" n=00482>	Frown	K03	General Fiction		of	PART	the calves of my legs	The hem of my skirt drapes down in back and taps the calves of my legs while we rock back and forth , then side to side .	my legs	legs	CommonN	Y	the calves	calves	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-3.301029996	2	2	69.79166667
id=FROWNK03 <s c="0000588 082" n=00514>	Frown	K03	General Fiction		of	PART	the split cheeks of a purple plum	This is the market where gesture is all : a tongue 's lightning lick ; a thumbnail grazing the split cheeks of a purple plum .	a purple plum	plum	CommonN	N	the split cheeks	cheeks	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	3	3	70.40816327
id=FROWNK20 <s c="0004172 032" n=03037>	Frown	K20	General Fiction		of	PART	the lacy collar of her yellow robe	She toyed with the lacy collar of her yellow robe .	her yellow robe	robe	CommonN	N	the lacy collar	collar	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	3	3	70.21276596
id=FROWNK09 <s c="0001736 002" n=01302>	Frown	K09	General Fiction		of	PART	the cord of his pajama bottoms	`` Best to answer it , '' Abner finally said , and rose out of the layers of bedclothes , fastened the cord of his pajama bottoms , and threw on a faded Chinese dressing gown .	his pajama bottoms	bottoms	CommonN	Y	the cord	cord	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	3	2	75
id=FROWNK03 <s c="0000635 072" n=00578>	Frown	K03	General Fiction		of	PART	the prettiest day of the year	Sweetheart weather , the prettiest day of the year .	the year	year	CommonN	N	the prettiest day	day	time	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	2	3	73.52941176
id=FROWNK17 <s c="0003529 002" n=02447>	Frown	K17	General Fiction		of	PART	the second floor of a converted farmhouse	Lipitsa 's offices were on the second floor of a converted farmhouse , a solemn exercise in wood whose silent varnished spaces held a churchly resonance .	a converted farmhouse	farmhouse	CommonN	Y	the second floor	floor	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-3.301029996	3	3	74
id=FROWNK14 <s c="0002905 062" n=02072>	Frown	K14	General Fiction		of	PART	frames of a movie	That 's all I could see , hundreds of times , different colors of dresses , shirts , blouses , over and over , every bra size and Lycra-cotton balance imaginable , like frames of a movie .	a movie	movie	CommonN	N	frames	frames	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	2	1	75
id=FROWNK18 <s c="0003702 132" n=02604>	Frown	K18	General Fiction		of	PART	the front of the second ring	She caught it at the front of the second ring : `` Johnson 's . ''	the second ring	ring	CommonN	N	the front	front	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	3	2	85.86956522
id=FROWNK03 <s c="0000559 122" n=00482>	Frown	K03	General Fiction		of	PART	the hem of my skirt	The hem of my skirt drapes down in back and taps the calves of my legs while we rock back and forth , then side to side .	my skirt	skirt	CommonN	N	the hem	hem	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	2	2	69.79166667
id=FROWNK01 <s c="0000172 002" n=00133>	Frown	K01	General Fiction		of	PART	the granular leaves of dandelions	She continued with her claw , piling the granular leaves of dandelions in a clump beside her .	dandelions	dandelions	CommonN	Y	the granular leaves	leaves	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	1	3	79
id=FROWNK03 <s c="0000637 092" n=00581>	Frown	K03	General Fiction		of	PART	the middle of a concrete slab	Standing in the middle of a concrete slab , scared for their lives , they preened .	a concrete slab	slab	CommonN	N	the middle	middle	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	3	2	73.61111111
id=FROWNK14 <s c="0002732 042" n=01955>	Frown	K14	General Fiction		of	PART	the middle of things	`` Harvey leaves , slamming the door , so the sign says CLOSED , and I , me , I am left , abandoned right in the middle of things by Harvey , and I 'm standing there in the shop with the taciturn and very rich guy Forky , Forky Pigtail , who 's holding the necklace that I made in his big knuckly fingers .	things	things	CommonN	Y	the middle	middle	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	1	2	71
id=FROWNK12 <s c="0002487 042" n=01768>	Frown	K12	General Fiction		of	PART	the middle of September	Then , early one evening in the middle of September , he decided to go out for a walk .	September	September	CommonN	N	the middle	middle	time	inanimate	Inanim	Inanim	n	Y	Y	-3.301029996	1	2	68
id=FROWNK02 <s c="0000347 112" n=00278>	Frown	K02	General Fiction		of	PART	the ocher shafts of henbane	In front , the tall hollyhocks his grandmother had taken such care of stood up boldly through the quack grass and competed along the border of the porch with the ocher shafts of henbane .	henbane	henbane	CommonN	N	the ocher shafts	shafts	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	1	3	78
id=FROWNK21 <s c="0004370 112" n=03208>	Frown	K21	General Fiction		of	PART	the white shore of the eternal Kingdom	There , on the white shore of the eternal kingdom , the good people shall be gathered .	the eternal Kingdom	kingdom	CommonN	N	the white shore	shore	place	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	3	3	73
id=FROWNK10 <s c="0001869 003" n=01374>	Frown	K10	General Fiction		s	PART	her plump shoulders' ivory skin	Oriental fabrics being fashionable in Europe ever since Napoleon 's Egyptian foray , permitted glimpses in the warm candlelight of her plump shoulders ' ivory skin and of the powdered embonpoint the d&eacute;colletage of her high-waisted gown of /<hi well&rehy;set silks /< revealed .	her plump shoulders	shoulders	CommonN	Y	ivory skin	skin	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	3	2	76
id=FROWNK25 <s c="0005054 022" n=03725>	Frown	K25	General Fiction		of	PART	the clumsy elephant slats of the fire escape	From the window , slats of sunlight sift in , off-spinning ballerina twins to the clumsy elephant slats of the fire escape : the sun is playing a game of potsy on the linoleum .	the fire escape	escape	CommonN	N	the clumsy elephant slats	slats	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	3	4	81
id=FROWNK14 <s c="0002888 092" n=02065>	Frown	K14	General Fiction		of	PART	the strap of their pocketbook	Some walk with their arms sort of hovering in front of their breasts , or awkwardly crossed in front of them , or they pretend to hold the strap of their pocketbook so their hands are bent in front of them , or they pretend to be adjusting their watch , or their bracelets , and the fact that even fully clothed the helpless obviousness of their breasts is embarrassing to them drives me absolutely nutso< . ''	their pocketbook	pocketbook	CommonN	N	the strap	strap	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	2	2	73
id=FROWNK14 <s c="0002901 022" n=02070>	Frown	K14	General Fiction		of	PART	the wide shoulder strap of their safety belt	It was rush hour , and there were all these women driving to work , and they would drive by , and I would get this flash , this briefest of glimpses , of the wide shoulder strap of their safety belt crossing their breasts .	their safety belt	belt	CommonN	N	the wide shoulder strap	strap	place	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	3	4	77
id=FROWNK28 <s c="0005764 082" n=04289>	Frown	K28	General Fiction		of	PART	the blackened timbers of an old wharf	In the evening water below them , still as a pond , lay the blackened timbers of an old wharf .	an old wharf	wharf	CommonN	N	the blackened timbers	timbers	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	3	3	79
id=FROWNK20 <s c="0004167 052" n=03031>	Frown	K20	General Fiction		of	PART	the top of palm trees	He could look out to the top of palm trees and the sky .	palm trees	trees	CommonN	Y	the top	top	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	2	2	69.76744186
id=FROWNK17 <s c="0003408 052" n=02356>	Frown	K17	General Fiction		of	PART	the top of the year	The exposition could be a wild scene , the top of the year for certain people .	the year	year	CommonN	N	the top	top	time	inanimate	Inanim	Inanim	n	Y	Y	-3.301029996	2	2	76
id=FROWNK28 <s c="0005697 002" n=04229>	Frown	K28	General Fiction		of	PART	the west window of the Sealladh Na Mara Restaurant	At a table by the west window of the Sealladh Na Mara Restaurant Kenneth Munro took in the postcard view .	the Sealladh Na Mara Restaurant	Restaurant	CommonN	N	the west window	window	place	inanimate	Inanim	Inanim	n	Y	Y	-3.301029996	5	3	79
id=FROWNK17 <s c="0003480 012" n=02412>	Frown	K17	General Fiction		of	PART	the Marxist-Leninist wing of the IRA	Her name was Maeve and Holger said she worked for the Marxist-Leninist wing of the IRA .	the IRA	IRA	ProperN	N	the Marxist-Leninist wing	wing	collective	collective	Inanim	Inanim	n	Y	Y	-3.301029996	2	3	78
id=FROWNK26 <s c="0005361 002" n=03934>	Frown	K26	General Fiction		of	PART	the arm of the chair	`` I wo n't have this ! '' my mother said , slapping the arm of the chair .	the chair	chair	CommonN	N	the arm	arm	animate	animate	Anim	Inanim	n	Y	N	-3	2	2	62
id=FROWNK03 <s c="0000599 072" n=00529>	Frown	K03	General Fiction		of	PART	the foot of the bed	Way out there at the foot of the bed I see Acton .	the bed	bed	CommonN	N	the foot	foot	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-3	2	2	67.01030928
id=FROWNK02 <s c="0000338 002" n=00272>	Frown	K02	General Fiction		of	PART	the middle of sagebrush country	The road wound up through dryland farms of oats and malting barley , golden blankets in the middle of sagebrush country , toward the tall brown of snowy mountains .	sagebrush country	country	CommonN	N	the middle	middle	place	inanimate	Inanim	Inanim	n	Y	Y	-3	2	2	76
id=FROWNK21 <s c="0004374 072" n=03211>	Frown	K21	General Fiction		of	PART	the oils of the wood	I am proud to dip my torch to the scattered bundles of straw , which crackle and smoke until the oils of the wood and the sinews of the flesh catch fire .	the wood	wood	CommonN	N	the oils	oils	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3	2	2	71
id=FROWNK01 <s c="0000013 002" n=00008>	Frown	K01	General Fiction		of	PART	the remoter parts of Vermont	Geno loved the remoter parts of Vermont , places where one could imagine the twentieth century had barely begun .	Vermont	Vermont	ProperN	N	the remoter parts	parts	place	inanimate	Inanim	Inanim	n	Y	N	-3	1	3	77
id=FROWNK18 <s c="0003610 092" n=02509>	Frown	K18	General Fiction		of	PART	the plunger of the shutter release	He pushed the plunger of the shutter release and waited for a second to pass .	the shutter release	release	CommonN	Y	the plunger	plunger	inanimate	inanimate	Inanim	Inanim	g	Y	N	-3	3	2	76.05633803
id=FROWNK26 <s c="0005357 112" n=03933>	Frown	K26	General Fiction		of	PART	one side of the chair	From the top of the stairs , I could see my father sitting back in his Lazy Boy like a reluctant judge , while my mother stood on one side of the chair and my sister on the other .	the chair	chair	CommonN	N	one side	side	animate	animate	Anim	Inanim	n	Y	Y	-3	2	2	65
id=FROWNK14 <s c="0002783 063" n=01992>	Frown	K14	General Fiction		of	PART	the sleeve of his suit jacket	And you hear a slight scrape of the step stool against the floor , and you hear his shoes on the steps , and then you hear some rustling , and then a very soft rhythmic sound , the sound of the sleeve of his suit jacket making repeated contact with one side of the jacket itself , and , as the speed of the rhythm increases slightly , you hear every once in a while a little sort of plick< or click< , a wet little sound , and you know exactly what he 's doing , and you hear his voice , with a bit of strain in it , say , I think I 'm ready to see it now .	his suit jacket	jacket	CommonN	N	the sleeve	sleeve	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3	3	2	59
id=FROWNK17 <s c="0003533 122" n=02449>	Frown	K17	General Fiction		of	PART	the stern surface of his desk	Strickland took a chair and faced the old man across the stern surface of his desk .	his desk	desk	CommonN	N	the stern surface	surface	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3	2	3	69
id=FROWNK10 <s c="0002044 103" n=01438>	Frown	K10	General Fiction		of	PART	the windows of the tall sitting room	As the embrace of the November evening tightened around them , and the windows of the tall sitting room with its fine provincial furniture gave back only tremulous amber reflections of the lights burning within , and Mary Jenkins absented herself to supervise details of the impending meal , possibly the conversation between these two strangers , the /<hi pet adorable /< and the favorite son , whose ages flanked the turning point of thirty , deepened in intimacy and dared probe the innermost source of consolation and anxiety harbored by Americans of the early nineteenth century , the strenuous maintenance of which so remarkably consumed and yet also supplied their energy - the Christian faith .	the tall sitting room	room	CommonN	N	the windows	windows	place	inanimate	Inanim	Inanim	n	Y	N	-3	4	2	80
id=FROWNK12 <s c="0002361 012" n=01684>	Frown	K12	General Fiction		of	PART	the bedroom of their apartment	He just showed up one night out of the blue -LBR- `` all distraught and crazy in the eyes , '' as Fanny put it -RBR- and burst into the bedroom of their apartment .	their apartment	apartment	CommonN	N	the bedroom	bedroom	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.823908741	2	2	71
id=FROWNK18 <s c="0003667 092" n=02578>	Frown	K18	General Fiction		of	PART	the upper-left part  of his frame	The 300-millimeter lens gave him a big sun in the upper-left part of his frame , with the rest taking in the winding white rock road toward the bridge and the bridge itself .	his frame	frame	CommonN	N	the upper-left part	part	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-2.823908741	2	3	74
id=FROWNK09 <s c="0001677 012" n=01274>	Frown	K09	General Fiction		of	PART	the deepest part of the infernal kingdom	`` I feel I have come back from the deepest part of the infernal kingdom .	the infernal kingdom	kingdom	CommonN	N	the deepest part	part	place	inanimate	Inanim	Inanim	n	Y	N	-2.823908741	3	3	73.03370787
id=FROWNK01 <s c="0000051 002" n=00030>	Frown	K01	General Fiction		s	PART	the town's periphery	The disturbing thing was that Barrington had come to resemble his hometown more than ever , with condos and tracts of prefab houses spreading like cancer cells on the town 's periphery .	the town	town	CommonN	N	periphery	periphery	place	inanimate	Inanim	Inanim	n	Y	Y	-2.823908741	2	1	82
id=FROWNK18 <s c="0003684 002" n=02590>	Frown	K18	General Fiction		of	PART	the lower-left pocket of his vest	He had shot all or part of seven rolls of film , emptied the three cameras , and reached into the lower-left pocket of his vest to get the other four .	his vest	vest	CommonN	N	the lower-left pocket	pocket	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.823908741	2	3	71
id=FROWNK14 <s c="0002792 023" n=01993>	Frown	K14	General Fiction		of	PART	the top step of this little stool	And you turn , and there he is , on the top step of this little stool , with his cock and both balls pulled out of his pants , and with each pull he makes on his cock you can see the skin pull up slightly on his balls .	this little stool	stool	CommonN	N	the top step	step	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.823908741	3	3	61
